Criminal ID,Age,Gender,Crime Type,Crime Location,Time of Crime,Weapon Used,Prior Offenses,Modus Operandi,Associated Gang,Psychological Profile,Footprint/Fingerprint Match,Escape Method,Conviction Status,Sentence Duration
6394,18-25,Other,Assault,Metro,Morning,Digital Tools,Yes,Extortion,Yes,Manipulative,No,Vehicle,Under Trial,N/A
6395,51+,Male,Cybercrime,Rural,Evening,Gun,No,Online Fraud,No,Calculated,No,Vehicle,Under Trial,N/A
6396,51+,Male,Assault,Rural,Night,Gun,Yes,Social Engineering,No,Opportunistic,No,None,Acquitted,N/A
6397,51+,Other,Murder,Rural,Evening,Gun,No,Social Engineering,No,Manipulative,No,Running,Convicted,Short-term
6398,18-25,Female,Drug Offense,Rural,Night,Knife,No,Breaking & Entering,Yes,Opportunistic,No,Vehicle,Convicted,Short-term
6399,36-50,Female,Theft,Metro,Morning,None,No,Social Engineering,Yes,Opportunistic,Yes,Running,Acquitted,N/A
6400,51+,Female,Human Trafficking,Rural,Morning,Gun,Yes,Online Fraud,No,Aggressive,No,Running,Acquitted,N/A
6401,36-50,Female,Theft,City,Morning,Digital Tools,No,Brute Force,Yes,Aggressive,Yes,Running,Under Trial,N/A
6402,36-50,Other,Fraud,City,Night,None,Yes,Breaking & Entering,No,Manipulative,No,None,Convicted,Life
6403,26-35,Male,Theft,Metro,Night,None,Yes,Breaking & Entering,No,Calculated,No,Fake Identity,Under Trial,N/A
6404,51+,Other,Drug Offense,City,Night,None,Yes,Breaking & Entering,No,Calculated,No,Running,Acquitted,N/A
6405,36-50,Female,Drug Offense,City,Night,Knife,No,Online Fraud,Yes,Aggressive,Yes,Fake Identity,Under Trial,N/A
6406,36-50,Other,Kidnapping,Metro,Night,Knife,No,Extortion,Yes,Manipulative,No,Running,Acquitted,N/A
6407,36-50,Other,Cybercrime,Rural,Night,Digital Tools,Yes,Online Fraud,Yes,Calculated,Yes,Fake Identity,Convicted,Long-term
6408,51+,Male,Drug Offense,Rural,Evening,Gun,No,Online Fraud,No,Calculated,Yes,Vehicle,Convicted,Short-term
6409,36-50,Male,Drug Offense,Rural,Morning,None,No,Brute Force,Yes,Aggressive,No,Fake Identity,Under Trial,N/A
6410,36-50,Female,Fraud,Metro,Morning,Digital Tools,Yes,Online Fraud,No,Manipulative,No,None,Under Trial,N/A
6411,51+,Female,Kidnapping,City,Morning,Gun,No,Social Engineering,No,Opportunistic,Yes,Fake Identity,Under Trial,N/A
6412,51+,Other,Theft,Metro,Morning,Gun,No,Social Engineering,No,Aggressive,Yes,None,Under Trial,N/A
6413,51+,Other,Drug Offense,City,Night,Gun,No,Online Fraud,Yes,Calculated,Yes,Fake Identity,Convicted,Life
6414,36-50,Male,Theft,City,Evening,Digital Tools,No,Extortion,Yes,Opportunistic,Yes,Running,Under Trial,N/A
6415,51+,Other,Kidnapping,Metro,Evening,Digital Tools,Yes,Online Fraud,No,Calculated,No,Vehicle,Acquitted,N/A
6416,36-50,Other,Cybercrime,City,Morning,Gun,Yes,Extortion,Yes,Opportunistic,No,Fake Identity,Acquitted,N/A
6417,51+,Female,Fraud,City,Morning,Digital Tools,No,Online Fraud,Yes,Manipulative,No,Running,Convicted,Short-term
6418,18-25,Male,Assault,Rural,Night,Gun,Yes,Brute Force,Yes,Aggressive,Yes,Fake Identity,Under Trial,N/A
6419,51+,Male,Drug Offense,City,Night,None,No,Breaking & Entering,No,Opportunistic,No,None,Convicted,Life
6420,18-25,Male,Drug Offense,City,Evening,Knife,No,Online Fraud,No,Opportunistic,Yes,None,Acquitted,N/A
6421,18-25,Other,Murder,Rural,Evening,Knife,Yes,Brute Force,Yes,Calculated,No,Fake Identity,Convicted,Short-term
6422,51+,Other,Assault,Rural,Night,Digital Tools,No,Social Engineering,No,Calculated,Yes,Vehicle,Acquitted,N/A
6423,26-35,Female,Kidnapping,City,Evening,Knife,Yes,Extortion,Yes,Calculated,No,None,Convicted,Long-term
6424,36-50,Male,Drug Offense,City,Evening,Digital Tools,Yes,Extortion,No,Manipulative,Yes,None,Acquitted,N/A
6425,26-35,Female,Drug Offense,Metro,Night,Digital Tools,Yes,Breaking & Entering,Yes,Manipulative,Yes,Fake Identity,Acquitted,N/A
6426,18-25,Male,Assault,City,Night,Knife,Yes,Brute Force,No,Manipulative,No,Fake Identity,Convicted,Short-term
6427,51+,Male,Cybercrime,Metro,Night,Knife,No,Online Fraud,Yes,Manipulative,Yes,Fake Identity,Under Trial,N/A
6428,36-50,Other,Kidnapping,Rural,Morning,None,Yes,Extortion,No,Calculated,Yes,Vehicle,Acquitted,N/A
6429,51+,Male,Murder,Rural,Evening,None,No,Breaking & Entering,Yes,Manipulative,No,Vehicle,Under Trial,N/A
6430,26-35,Other,Murder,City,Morning,None,Yes,Brute Force,No,Calculated,Yes,Vehicle,Under Trial,N/A
6431,26-35,Female,Assault,City,Morning,Knife,No,Brute Force,No,Manipulative,Yes,None,Acquitted,N/A
6432,18-25,Male,Drug Offense,City,Night,None,Yes,Breaking & Entering,No,Aggressive,No,Vehicle,Acquitted,N/A
6433,51+,Female,Human Trafficking,Metro,Evening,Gun,Yes,Breaking & Entering,Yes,Opportunistic,Yes,Vehicle,Acquitted,N/A
6434,51+,Female,Drug Offense,City,Night,Knife,No,Breaking & Entering,Yes,Aggressive,Yes,None,Under Trial,N/A
6435,36-50,Male,Human Trafficking,Rural,Morning,None,Yes,Social Engineering,Yes,Aggressive,No,Vehicle,Under Trial,N/A
6436,51+,Other,Kidnapping,Rural,Night,None,Yes,Extortion,No,Calculated,Yes,Fake Identity,Convicted,Life
6437,18-25,Other,Human Trafficking,Rural,Evening,Knife,Yes,Breaking & Entering,No,Calculated,No,None,Under Trial,N/A
6438,18-25,Female,Human Trafficking,Metro,Night,Digital Tools,No,Online Fraud,Yes,Manipulative,Yes,Vehicle,Under Trial,N/A
6439,26-35,Female,Assault,Metro,Evening,Digital Tools,Yes,Extortion,No,Opportunistic,No,Fake Identity,Convicted,Life
6440,36-50,Other,Theft,Rural,Morning,Gun,No,Online Fraud,Yes,Opportunistic,Yes,None,Convicted,Long-term
6441,36-50,Other,Murder,Metro,Night,Digital Tools,Yes,Breaking & Entering,Yes,Opportunistic,No,Fake Identity,Under Trial,N/A
6442,18-25,Male,Theft,Rural,Morning,None,Yes,Breaking & Entering,No,Manipulative,No,Running,Convicted,Death
6443,26-35,Female,Theft,Metro,Evening,Gun,No,Extortion,Yes,Aggressive,No,Vehicle,Convicted,Life
6444,36-50,Male,Human Trafficking,City,Morning,Digital Tools,No,Breaking & Entering,Yes,Opportunistic,Yes,Vehicle,Acquitted,N/A
6445,36-50,Female,Human Trafficking,Rural,Morning,Knife,Yes,Social Engineering,No,Aggressive,Yes,Running,Acquitted,N/A
6446,36-50,Other,Murder,Rural,Evening,Knife,Yes,Online Fraud,Yes,Manipulative,Yes,Vehicle,Convicted,Life
6447,18-25,Male,Kidnapping,Metro,Night,Gun,Yes,Breaking & Entering,No,Calculated,Yes,Running,Under Trial,N/A
6448,26-35,Female,Theft,City,Morning,Gun,No,Brute Force,Yes,Opportunistic,No,Running,Under Trial,N/A
6449,51+,Other,Theft,City,Evening,Gun,No,Breaking & Entering,No,Opportunistic,Yes,Running,Under Trial,N/A
6450,51+,Female,Cybercrime,Rural,Evening,None,No,Social Engineering,Yes,Calculated,No,Fake Identity,Under Trial,N/A
6451,26-35,Other,Human Trafficking,City,Night,Digital Tools,No,Brute Force,Yes,Manipulative,No,Running,Under Trial,N/A
6452,51+,Male,Fraud,Rural,Night,Gun,Yes,Brute Force,Yes,Opportunistic,No,Vehicle,Under Trial,N/A
6453,26-35,Other,Theft,Rural,Morning,Digital Tools,Yes,Brute Force,No,Manipulative,No,Running,Acquitted,N/A
6454,18-25,Male,Murder,Metro,Night,Gun,Yes,Online Fraud,No,Calculated,No,Vehicle,Acquitted,N/A
6455,26-35,Male,Theft,Rural,Evening,Knife,No,Social Engineering,Yes,Manipulative,No,None,Convicted,Long-term
6456,36-50,Female,Cybercrime,Metro,Morning,Knife,No,Social Engineering,No,Opportunistic,No,Vehicle,Acquitted,N/A
6457,26-35,Male,Assault,City,Morning,Gun,No,Social Engineering,Yes,Manipulative,No,Fake Identity,Under Trial,N/A
6458,26-35,Female,Drug Offense,Metro,Night,Digital Tools,No,Extortion,Yes,Aggressive,No,Running,Under Trial,N/A
6459,18-25,Female,Fraud,Rural,Morning,Digital Tools,Yes,Breaking & Entering,Yes,Manipulative,Yes,Running,Acquitted,N/A
6460,18-25,Female,Human Trafficking,Rural,Morning,Gun,Yes,Social Engineering,Yes,Manipulative,No,None,Under Trial,N/A
6461,51+,Female,Assault,Metro,Morning,Gun,Yes,Breaking & Entering,Yes,Manipulative,Yes,Vehicle,Convicted,Short-term
6462,36-50,Male,Assault,City,Morning,None,No,Brute Force,No,Manipulative,No,Fake Identity,Under Trial,N/A
6463,18-25,Female,Murder,Metro,Morning,Knife,Yes,Online Fraud,No,Opportunistic,No,Vehicle,Under Trial,N/A
6464,18-25,Other,Fraud,Metro,Night,None,Yes,Brute Force,No,Opportunistic,No,Vehicle,Under Trial,N/A
6465,26-35,Other,Theft,Rural,Night,Digital Tools,No,Brute Force,Yes,Opportunistic,Yes,Running,Acquitted,N/A
6466,18-25,Male,Theft,Metro,Evening,Gun,Yes,Brute Force,Yes,Opportunistic,Yes,Fake Identity,Under Trial,N/A
6467,51+,Other,Human Trafficking,Rural,Evening,None,Yes,Social Engineering,Yes,Opportunistic,No,None,Acquitted,N/A
6468,36-50,Female,Fraud,Rural,Morning,None,Yes,Social Engineering,Yes,Opportunistic,No,Running,Convicted,Short-term
6469,26-35,Other,Fraud,City,Evening,Knife,Yes,Social Engineering,No,Manipulative,Yes,Fake Identity,Acquitted,N/A
6470,26-35,Other,Drug Offense,Metro,Evening,Gun,No,Extortion,Yes,Opportunistic,No,Fake Identity,Convicted,Short-term
6471,26-35,Female,Fraud,Rural,Evening,Gun,No,Online Fraud,No,Opportunistic,Yes,Vehicle,Under Trial,N/A
6472,18-25,Male,Fraud,Rural,Evening,Gun,No,Brute Force,Yes,Opportunistic,No,Running,Under Trial,N/A
6473,18-25,Male,Theft,Rural,Evening,Knife,No,Breaking & Entering,No,Opportunistic,No,Fake Identity,Under Trial,N/A
6474,51+,Female,Cybercrime,Metro,Morning,None,No,Online Fraud,Yes,Manipulative,Yes,Vehicle,Acquitted,N/A
6475,36-50,Male,Drug Offense,Metro,Evening,None,Yes,Breaking & Entering,Yes,Manipulative,Yes,Running,Acquitted,N/A
6476,18-25,Female,Drug Offense,Metro,Morning,Digital Tools,Yes,Breaking & Entering,No,Aggressive,Yes,None,Convicted,Short-term
6477,26-35,Female,Assault,City,Morning,None,Yes,Online Fraud,Yes,Calculated,Yes,Vehicle,Convicted,Death
6478,18-25,Female,Fraud,Metro,Morning,Digital Tools,No,Breaking & Entering,No,Manipulative,No,Vehicle,Convicted,Death
6479,51+,Male,Human Trafficking,Metro,Morning,Gun,Yes,Extortion,Yes,Opportunistic,Yes,Fake Identity,Acquitted,N/A
6480,26-35,Male,Cybercrime,City,Evening,Digital Tools,No,Extortion,No,Opportunistic,Yes,None,Acquitted,N/A
6481,36-50,Male,Murder,City,Evening,None,Yes,Breaking & Entering,Yes,Opportunistic,Yes,None,Under Trial,N/A
6482,18-25,Female,Human Trafficking,Rural,Morning,Gun,Yes,Brute Force,No,Manipulative,Yes,Fake Identity,Convicted,Death
6483,18-25,Female,Fraud,Rural,Night,None,No,Brute Force,Yes,Aggressive,Yes,Fake Identity,Convicted,Short-term
6484,26-35,Female,Drug Offense,City,Morning,Gun,No,Extortion,Yes,Aggressive,No,Vehicle,Convicted,Short-term
6485,36-50,Other,Cybercrime,Metro,Night,Knife,Yes,Extortion,No,Manipulative,No,Running,Acquitted,N/A
6486,36-50,Other,Drug Offense,Rural,Evening,Gun,No,Breaking & Entering,No,Opportunistic,Yes,None,Convicted,Death
6487,51+,Female,Theft,City,Morning,Gun,Yes,Brute Force,No,Manipulative,Yes,None,Under Trial,N/A
6488,36-50,Male,Theft,Rural,Morning,Digital Tools,No,Extortion,Yes,Calculated,Yes,Running,Under Trial,N/A
6489,26-35,Female,Theft,Rural,Evening,Knife,No,Brute Force,No,Opportunistic,No,Vehicle,Under Trial,N/A
6490,26-35,Female,Theft,Rural,Night,Gun,No,Breaking & Entering,Yes,Aggressive,Yes,Fake Identity,Under Trial,N/A
6491,18-25,Male,Human Trafficking,Rural,Evening,None,No,Social Engineering,No,Calculated,Yes,Fake Identity,Acquitted,N/A
6492,36-50,Female,Assault,City,Morning,Gun,No,Extortion,No,Aggressive,Yes,Running,Under Trial,N/A
6493,18-25,Female,Human Trafficking,Metro,Morning,Knife,No,Brute Force,Yes,Opportunistic,No,None,Convicted,Life
6494,51+,Other,Fraud,Metro,Night,Gun,Yes,Social Engineering,Yes,Opportunistic,No,Vehicle,Under Trial,N/A
6495,26-35,Other,Murder,Rural,Evening,Digital Tools,Yes,Brute Force,Yes,Opportunistic,Yes,None,Under Trial,N/A
6496,18-25,Other,Drug Offense,Rural,Morning,Digital Tools,Yes,Social Engineering,No,Calculated,No,Fake Identity,Acquitted,N/A
6497,18-25,Male,Murder,Metro,Night,None,No,Social Engineering,Yes,Manipulative,Yes,None,Convicted,Life
6498,26-35,Female,Drug Offense,Metro,Night,None,No,Extortion,No,Aggressive,Yes,Running,Convicted,Life
6499,51+,Female,Human Trafficking,Metro,Evening,None,Yes,Online Fraud,Yes,Manipulative,No,Fake Identity,Convicted,Long-term
6500,18-25,Female,Cybercrime,Metro,Morning,Digital Tools,No,Online Fraud,No,Manipulative,Yes,None,Convicted,Death
6501,36-50,Other,Fraud,Rural,Evening,Knife,Yes,Online Fraud,No,Calculated,No,Vehicle,Acquitted,N/A
6502,51+,Male,Murder,Metro,Morning,Digital Tools,No,Brute Force,Yes,Aggressive,No,Fake Identity,Convicted,Short-term
6503,51+,Other,Assault,Rural,Morning,Gun,Yes,Extortion,No,Opportunistic,No,Running,Convicted,Long-term
6504,51+,Other,Theft,Metro,Evening,None,Yes,Online Fraud,No,Opportunistic,Yes,Running,Convicted,Death
6505,36-50,Other,Murder,City,Morning,Digital Tools,Yes,Social Engineering,No,Aggressive,No,Fake Identity,Convicted,Death
6506,36-50,Male,Drug Offense,Metro,Night,Digital Tools,No,Brute Force,No,Opportunistic,No,Fake Identity,Convicted,Death
6507,18-25,Female,Murder,Rural,Night,None,Yes,Online Fraud,Yes,Aggressive,Yes,Vehicle,Under Trial,N/A
6508,51+,Female,Drug Offense,Rural,Evening,Knife,Yes,Social Engineering,Yes,Opportunistic,No,Fake Identity,Under Trial,N/A
6509,51+,Other,Drug Offense,City,Morning,Gun,No,Online Fraud,Yes,Calculated,No,Vehicle,Convicted,Life
6510,51+,Other,Kidnapping,City,Evening,Digital Tools,No,Social Engineering,Yes,Aggressive,Yes,None,Acquitted,N/A
6511,26-35,Female,Kidnapping,Metro,Night,None,Yes,Social Engineering,Yes,Manipulative,Yes,Vehicle,Acquitted,N/A
6512,18-25,Other,Cybercrime,Rural,Night,None,Yes,Breaking & Entering,Yes,Aggressive,No,Vehicle,Under Trial,N/A
6513,51+,Other,Cybercrime,City,Night,Gun,Yes,Extortion,Yes,Calculated,Yes,Running,Under Trial,N/A
6514,26-35,Other,Assault,Metro,Night,Gun,Yes,Extortion,Yes,Manipulative,No,None,Acquitted,N/A
6515,26-35,Other,Drug Offense,Rural,Morning,Knife,Yes,Social Engineering,Yes,Calculated,Yes,Fake Identity,Under Trial,N/A
6516,51+,Male,Assault,Rural,Morning,None,Yes,Social Engineering,No,Opportunistic,No,Running,Under Trial,N/A
6517,18-25,Other,Cybercrime,Metro,Night,Digital Tools,Yes,Online Fraud,No,Opportunistic,Yes,None,Under Trial,N/A
6518,18-25,Female,Murder,Metro,Morning,Digital Tools,No,Brute Force,Yes,Calculated,No,None,Under Trial,N/A
6519,51+,Male,Kidnapping,Metro,Evening,None,Yes,Extortion,Yes,Calculated,No,Vehicle,Acquitted,N/A
6520,51+,Other,Theft,Rural,Morning,Knife,No,Extortion,No,Calculated,No,Vehicle,Convicted,Death
6521,26-35,Other,Assault,Metro,Evening,Digital Tools,Yes,Brute Force,Yes,Calculated,No,Running,Acquitted,N/A
6522,36-50,Other,Theft,Metro,Evening,Knife,Yes,Extortion,Yes,Manipulative,Yes,Vehicle,Under Trial,N/A
6523,18-25,Other,Fraud,City,Evening,None,Yes,Extortion,No,Opportunistic,Yes,None,Convicted,Life
6524,26-35,Male,Assault,City,Night,Gun,No,Social Engineering,Yes,Manipulative,No,Fake Identity,Under Trial,N/A
6525,18-25,Other,Human Trafficking,Metro,Night,Digital Tools,Yes,Brute Force,No,Aggressive,Yes,None,Convicted,Death
6526,26-35,Male,Kidnapping,Rural,Evening,Gun,No,Breaking & Entering,No,Calculated,No,Fake Identity,Under Trial,N/A
6527,51+,Female,Fraud,Metro,Night,Digital Tools,Yes,Online Fraud,Yes,Calculated,Yes,Running,Convicted,Short-term
6528,51+,Female,Murder,Metro,Evening,Digital Tools,No,Brute Force,Yes,Opportunistic,No,Fake Identity,Acquitted,N/A
6529,26-35,Other,Drug Offense,Rural,Night,Digital Tools,No,Breaking & Entering,No,Calculated,Yes,Running,Under Trial,N/A
6530,18-25,Male,Theft,City,Evening,Knife,Yes,Extortion,Yes,Calculated,No,None,Under Trial,N/A
6531,51+,Female,Assault,City,Night,Digital Tools,No,Online Fraud,No,Calculated,No,Running,Under Trial,N/A
6532,26-35,Male,Fraud,Rural,Morning,Gun,Yes,Online Fraud,No,Manipulative,No,Fake Identity,Acquitted,N/A
6533,18-25,Male,Drug Offense,Metro,Night,Knife,Yes,Extortion,No,Manipulative,Yes,Running,Convicted,Death
6534,18-25,Male,Cybercrime,Rural,Evening,Digital Tools,No,Breaking & Entering,No,Manipulative,Yes,Fake Identity,Convicted,Life
6535,36-50,Female,Assault,Metro,Evening,Knife,No,Social Engineering,No,Manipulative,Yes,Fake Identity,Acquitted,N/A
6536,36-50,Other,Human Trafficking,Rural,Morning,Digital Tools,No,Breaking & Entering,Yes,Calculated,Yes,Vehicle,Under Trial,N/A
6537,36-50,Female,Drug Offense,Metro,Evening,Gun,No,Brute Force,No,Manipulative,No,Vehicle,Convicted,Long-term
6538,51+,Other,Theft,City,Night,None,No,Breaking & Entering,Yes,Aggressive,Yes,None,Convicted,Life
6539,18-25,Other,Assault,City,Morning,Gun,Yes,Extortion,No,Calculated,No,Running,Convicted,Long-term
6540,51+,Male,Human Trafficking,Metro,Evening,Knife,No,Brute Force,No,Opportunistic,Yes,Fake Identity,Under Trial,N/A
6541,36-50,Male,Assault,Rural,Evening,Knife,No,Social Engineering,No,Manipulative,No,Fake Identity,Under Trial,N/A
6542,36-50,Male,Kidnapping,Rural,Morning,Knife,No,Online Fraud,No,Manipulative,No,Fake Identity,Under Trial,N/A
6543,51+,Other,Fraud,City,Morning,Knife,No,Brute Force,No,Calculated,No,None,Convicted,Short-term
6544,36-50,Male,Murder,Metro,Morning,None,Yes,Brute Force,Yes,Aggressive,Yes,Vehicle,Acquitted,N/A
6545,18-25,Female,Assault,City,Evening,Gun,Yes,Online Fraud,No,Opportunistic,Yes,Vehicle,Under Trial,N/A
6546,51+,Other,Assault,Rural,Night,None,No,Brute Force,No,Opportunistic,Yes,None,Convicted,Short-term
6547,18-25,Other,Fraud,City,Night,None,No,Breaking & Entering,Yes,Aggressive,Yes,None,Convicted,Long-term
6548,51+,Other,Theft,Rural,Night,Digital Tools,Yes,Online Fraud,Yes,Calculated,No,None,Acquitted,N/A
6549,36-50,Other,Murder,City,Morning,Digital Tools,Yes,Online Fraud,Yes,Manipulative,Yes,None,Acquitted,N/A
6550,18-25,Other,Cybercrime,Metro,Night,Gun,Yes,Extortion,No,Aggressive,Yes,None,Under Trial,N/A
6551,26-35,Female,Human Trafficking,City,Night,Gun,Yes,Breaking & Entering,No,Calculated,Yes,None,Acquitted,N/A
6552,26-35,Female,Theft,Metro,Morning,Digital Tools,Yes,Brute Force,No,Aggressive,Yes,None,Acquitted,N/A
6553,36-50,Female,Murder,Rural,Morning,Knife,No,Extortion,No,Calculated,Yes,None,Acquitted,N/A
6554,18-25,Female,Fraud,Rural,Evening,Gun,Yes,Social Engineering,No,Calculated,No,None,Under Trial,N/A
6555,26-35,Other,Cybercrime,City,Evening,Gun,No,Online Fraud,Yes,Manipulative,Yes,Fake Identity,Convicted,Life
6556,26-35,Male,Cybercrime,Metro,Morning,Digital Tools,Yes,Brute Force,No,Aggressive,Yes,Vehicle,Under Trial,N/A
6557,51+,Female,Drug Offense,City,Morning,Knife,Yes,Brute Force,No,Manipulative,No,None,Acquitted,N/A
6558,36-50,Female,Kidnapping,City,Morning,Gun,No,Brute Force,Yes,Aggressive,No,None,Under Trial,N/A
6559,51+,Other,Human Trafficking,Metro,Night,Knife,Yes,Brute Force,Yes,Opportunistic,No,Vehicle,Acquitted,N/A
6560,51+,Male,Drug Offense,City,Evening,Gun,Yes,Social Engineering,No,Opportunistic,No,None,Under Trial,N/A
6561,26-35,Female,Assault,Metro,Morning,Digital Tools,No,Breaking & Entering,No,Calculated,No,Running,Under Trial,N/A
6562,18-25,Other,Kidnapping,Metro,Morning,Digital Tools,Yes,Social Engineering,No,Manipulative,Yes,Fake Identity,Acquitted,N/A
6563,26-35,Female,Murder,Metro,Night,None,Yes,Breaking & Entering,No,Opportunistic,Yes,Fake Identity,Under Trial,N/A
6564,26-35,Other,Kidnapping,Metro,Night,Digital Tools,No,Online Fraud,Yes,Aggressive,Yes,Running,Under Trial,N/A
6565,26-35,Female,Fraud,City,Morning,Gun,Yes,Online Fraud,Yes,Aggressive,No,Fake Identity,Convicted,Death
6566,26-35,Female,Fraud,Rural,Morning,Knife,Yes,Extortion,No,Manipulative,Yes,Fake Identity,Under Trial,N/A
6567,26-35,Female,Fraud,City,Morning,Gun,Yes,Online Fraud,Yes,Aggressive,No,Running,Convicted,Death
6568,51+,Male,Human Trafficking,Rural,Evening,None,Yes,Breaking & Entering,Yes,Opportunistic,Yes,None,Under Trial,N/A
6569,18-25,Male,Human Trafficking,Rural,Night,Knife,Yes,Online Fraud,Yes,Opportunistic,No,Fake Identity,Under Trial,N/A
6570,51+,Female,Drug Offense,City,Night,Knife,No,Brute Force,No,Aggressive,Yes,Running,Acquitted,N/A
6571,18-25,Other,Murder,Rural,Night,None,No,Extortion,No,Aggressive,Yes,Vehicle,Acquitted,N/A
6572,18-25,Female,Kidnapping,Metro,Morning,Digital Tools,No,Breaking & Entering,Yes,Aggressive,No,None,Under Trial,N/A
6573,51+,Female,Cybercrime,City,Evening,None,Yes,Social Engineering,Yes,Aggressive,Yes,None,Acquitted,N/A
6574,51+,Male,Cybercrime,City,Night,Knife,No,Social Engineering,No,Manipulative,Yes,Running,Acquitted,N/A
6575,51+,Female,Assault,Rural,Evening,None,No,Extortion,No,Manipulative,No,Vehicle,Under Trial,N/A
6576,26-35,Other,Fraud,City,Morning,Digital Tools,Yes,Breaking & Entering,No,Aggressive,No,Vehicle,Under Trial,N/A
6577,36-50,Male,Theft,Rural,Night,Digital Tools,Yes,Online Fraud,Yes,Manipulative,No,None,Under Trial,N/A
6578,51+,Male,Theft,Rural,Night,None,No,Social Engineering,Yes,Aggressive,No,Fake Identity,Acquitted,N/A
6579,18-25,Female,Assault,Metro,Morning,Knife,No,Online Fraud,Yes,Aggressive,No,Vehicle,Under Trial,N/A
6580,51+,Other,Fraud,City,Night,Digital Tools,No,Online Fraud,Yes,Opportunistic,No,Vehicle,Under Trial,N/A
6581,26-35,Male,Kidnapping,City,Night,Gun,Yes,Social Engineering,No,Aggressive,No,None,Convicted,Life
